Date Posted,Link,Text,Region
2/26/2020,https://www.poynter.org/?ifcn_misinformation=a-monkey-is-been-infected-with-coronavirus-in-this-photo-2," A monkey has been infected with coronavirus in this photo.		",Europe
2/26/2020,https://www.poynter.org/?ifcn_misinformation=cdc-issued-facial-hair-recommendation-for-novel-coronavirus-prevention," CDC issued facial hair recommendation for novel coronavirus prevention.		",United States
2/26/2020,https://www.poynter.org/?ifcn_misinformation=a-post-say-hair-weave-and-lace-fronts-manufactured-in-china-may-contain-the-coronavirus," A post say ""hair weave and lace fronts manufactured in China may contain the coronavirus.""		",United States
2/26/2020,https://www.poynter.org/?ifcn_misinformation=hair-weaves-and-lace-front-wigs-made-in-china-likely-to-contain-coronavirus," Hair Weaves And Lace Front Wigs Made In China Likely To Contain coronavirus.		",United States
2/26/2020,https://www.poynter.org/?ifcn_misinformation=hair-weave-and-lace-fronts-manufactured-in-china-may-contain-the-coronavirus," A post says ""hair weave and lace fronts manufactured in China may contain the coronavirus.""		",United States
2/26/2020,https://www.poynter.org/?ifcn_misinformation=coronavirus-florida-man-arrested-for-robbery-using-cough-as-a-weapon," ""Coronavirus",United States
2/26/2020,https://www.poynter.org/?ifcn_misinformation=says-the-cdc-recommends-men-shave-their-beards-to-protect-against-coronavirus," The CDC recommends men shave their beards to protect against coronavirus.		",United States
2/26/2020,https://www.poynter.org/?ifcn_misinformation=cocaine-kills-coronavirus-2," Cocaine kills the coronavirus.		",United States
2/26/2020,https://www.poynter.org/?ifcn_misinformation=hair-weave-and-lace-fronts-manufactured-in-china-may-contain-the-coronavirus-2," ""Hair weave and lace fronts manufactured in China may contain the coronavirus.""		",United States
2/27/2020,https://www.poynter.org/?ifcn_misinformation=health-authorities-say-shaving-beard-protect-form-cov," Health authorities say shaving a beard protects from COVID-19.		",Europe
2/27/2020,https://www.poynter.org/?ifcn_misinformation=chloroquine-cures-cov," Chloroquine cures COVID-19.		",Europe
2/27/2020,https://www.poynter.org/?ifcn_misinformation=french-far-right-leader-marine-le-pen-says-that-the-eu-didnt-do-anything-against-the-outbreak," French far right leader Marine Le Pen says the EU didn't act against the outbreak		",Europe
2/27/2020,https://www.poynter.org/?ifcn_misinformation=the-who-says-the-coronavirus-might-be-spread-via-food," The WHO says the coronavirus might be spread by food.		",Europe
2/27/2020,https://www.poynter.org/?ifcn_misinformation=who-has-issued-advisory-against-buying-of-holi-colors-from-coronavirus-hit-china," The WHO has issued an alert against buying holy colors from China		",India
2/27/2020,https://www.poynter.org/?ifcn_misinformation=a-video-has-been-viewed-thousands-of-times-on-facebook-and-twitter-alongside-a-claim-that-it-shows-bodies-being-removed-from-a-hospital-in-iran-during-the-novel-coronavirus-pandemic," A video accompanying a claim shows bodies being removed from a hospital in Iran during the novel coronavirus pandemic.		",India
2/27/2020,https://www.poynter.org/?ifcn_misinformation=video-showing-chinese-officials-detaining-infected-citizen-who-refused-to-be-checked," Video shows Chinese officials detaining an infected citizen who refused to be tested.		",Europe
2/27/2020,https://www.poynter.org/?ifcn_misinformation=a-text-post-with-instructions-from-a-lithuanian-doctor-giving-advice-to-potentially-infected-with-coronavirus," A ""Lithuanian doctor"" gives advice to those potentially infected with the coronavirus.		",Europe
2/27/2020,https://www.poynter.org/?ifcn_misinformation=a-monkey-is-been-infected-with-coronavirus-in-this-photo," A monkey is been infected with the coronavirus in this photo.		",Europe
2/27/2020,https://www.poynter.org/?ifcn_misinformation=lectures-have-been-suspended-at-the-university-of-sevilla-due-to-coronavirus," Lectures have been suspended at the University of Sevilla due to coronavirus.		",Europe
2/27/2020,https://www.poynter.org/?ifcn_misinformation=a-new-case-of-coronavirus-in-sacedon-guadalajara-mexico," There is a new case of COVID-19 in Saced¢n (Spain).		",Europe
2/27/2020,https://www.poynter.org/?ifcn_misinformation=an-article-of-el-pais-says-there-is-a-possible-case-of-coronavirus-at-the-hospital-gregorio-maranon-in-spain," El Pais said there is a possible case of coronavirus at the hospital Gregorio Mara¤¢n in Spain.		",Europe
2/27/2020,https://www.poynter.org/?ifcn_misinformation=an-aritcle-of-el-pais-says-ther-is-a-case-of-coronavirus-at-the-school-of-architects-of-madrid," An article in El Pais says there is a case of coronavirus at the School of Architecture of Madrid.		",Europe
2/27/2020,https://www.poynter.org/?ifcn_misinformation=first-case-of-coronavirus-in-alcala-de-henares-madrid," First case of coronavirus in Alcal  de Henares (Madrid).		",Europe
2/27/2020,https://www.poynter.org/?ifcn_misinformation=a-brothel-with-86-customers-put-in-quarantine-after-a-prostitute-tested-positive-in-coronavirus," A brothel with 86 customers was quarantined after a prostitute tested positive for the coronavirus.		",Europe
2/27/2020,https://www.poynter.org/?ifcn_misinformation=sevillas-university-has-suspended-classes-because-of-coronavirus-february-27th," Sevilla's university has suspended classes because of coronavirus on 2/27/20.		",Europe
2/27/2020,https://www.poynter.org/?ifcn_misinformation=doctor-gerardo-dovakin-found-a-vaccine-agains-coronavirus," Dr. Gerardo Dovakin found a vaccine against coronavirus.		",Europe
2/27/2020,https://www.poynter.org/?ifcn_misinformation=a-book-published-in-1981-said-that-in-2020-a-severe-pneumonia-like-illness-would-spread-across-the-world-and-calling-it-wuhan-400," A book published in 1981 said that in 2020 a severe pneumonia-like illness would spread across the world, and calling it ""Wuhan-400"".		",Europe
2/27/2020,https://www.poynter.org/?ifcn_misinformation=each-side-of-protective-surgical-masks-has-different-functions-indicated-by-colour-and-you-should-choose-the-way-you-wear-by-whether-you-are-ill-or-not," Each side of protective surgical masks has different functions, indicated by colour, and you should choose the way you wear by whether you are ill or not.		",Europe
2/27/2020,https://www.poynter.org/?ifcn_misinformation=lysol-products-can-kill-novel-coronavirus," Lysol products can kill the novel coronavirus.		",United States
2/27/2020,https://www.poynter.org/?ifcn_misinformation=post-says-the-blood-test-for-coronavirus-costs-3200," ""The blood test for coronavirus costs $3,200.""		",United States
2/27/2020,https://www.poynter.org/?ifcn_misinformation=america-has-been-vaccinating-cattle-for-coronavirus-for-years-yet-the-news-tells-you-its-new-and-gunna-kill-you-all-so-go-buy-mask," ""America has been vaccinating cattle for coronavirus for years, yet the news tells you it's new and going to kill you all, so go buy a mask.""		",United States
2/27/2020,https://www.poynter.org/?ifcn_misinformation=post-says-starting-in-march-if-you-travel-outside-of-the-united-states-you-wont-be-allowed-back-in-the-country-due-to-high-risk-of-the-coronavirus," Starting in March, if you travel outside of the United States you won't be allowed back in the country ""due to high risk of the coronavirus.""		",United States
2/27/2020,https://www.poynter.org/?ifcn_misinformation=akira-is-a-1988-movie-about-an-apocalyptic-event-taking-place-months-before-tokyo-2020-olympics-showing-the-world-health-organization-advising-japan-to-postpone-the-olympics-because-of-a," ""'Akira' is a 1988 movie about an apocalyptic event taking place months before Tokyo 2020 Olympics, showing the WHO advising Japan to postpone the Olympics because of a pandemic risk.""		",United States
2/28/2020,https://www.poynter.org/?ifcn_misinformation=beef-meat-is-the-best-vaccine-against-cov," Beef meat is the best vaccine against COVID-19.		",Europe
2/28/2020,https://www.poynter.org/?ifcn_misinformation=chinese-police-use-a-fishing-net-to-arrest-a-man-with-a-high-fever," Chinese police use a fishing net to arrest a man with a high fever.		",Europe
2/28/2020,https://www.poynter.org/?ifcn_misinformation=covid-19-is-just-a-big-flu," COVID-19 is just a big flu.		",Europe
2/28/2020,https://www.poynter.org/?ifcn_misinformation=it-is-better-to-shave-your-beard-to-avoid-being-infected-by-the-coronavirus," It is best to shave your beard to avoid being infected by the coronavirus.		",Europe
2/28/2020,https://www.poynter.org/?ifcn_misinformation=the-german-government-made-a-secret-plan-about-coronavirus-in-2012-that-foretold-the-pandemic-2," The German government made a ""secret plan"" about coronavirus in 2012 that foretold the pandemic.		",Europe
2/28/2020,https://www.poynter.org/?ifcn_misinformation=the-german-government-made-a-secret-plan-about-coronavirus-in-2012-that-foretold-the-pandemic," Tips against coronavirus like holding your breath and drinking water.		",Europe
2/28/2020,https://www.poynter.org/?ifcn_misinformation=coronavirus-patients-in-china-are-being-caught-by-officials-on-a-highway," Coronavirus patients in China are caught by officials on a highway.		",India
2/28/2020,https://www.poynter.org/?ifcn_misinformation=coronavirus-patients-in-china-are-being-caught-by-officials-on-a-highway-2," Coronavirus patients in China are caught by officials on a highway.		",India
2/28/2020,https://www.poynter.org/?ifcn_misinformation=a-video-showing-chaos-in-a-shop-claiming-that-people-are-panicking-after-a-first-confirmed-case-of-coronavirus-in-lithuania," A video of chaos in a shop claims people are panicking after the first confirmed case of coronavirus in Lithuania.		",Europe
2/28/2020,https://www.poynter.org/?ifcn_misinformation=summer-temperatures-will-make-coronavirus-disappear," Summer temperatures will make coronavirus disappear.		",Europe
2/28/2020,https://www.poynter.org/?ifcn_misinformation=spanish-newspaper-abc-reports-that-there-are-two-possible-covid-19-cases-in-gines-and-benecazon-seville-spain," ""Spanish newspaper ABC reports there are two possible COVID-19 cases in Gines and Benecaz¢n (Seville, Spain).		",Europe
2/28/2020,https://www.poynter.org/?ifcn_misinformation=a-man-with-a-gas-mask-at-a-supermarket-in-lugo-galicia-spain," A man with a gas mask at a supermarket in Lugo (Galicia, Spain).		",Europe
2/28/2020,https://www.poynter.org/?ifcn_misinformation=the-wife-of-a-chinese-shop-owner-of-totana-murcia-spain-has-coronavirus," The wife of a Chinese shop owner in Totana (Murcia, Spain) has coronavirus.		",Europe
2/28/2020,https://www.poynter.org/?ifcn_misinformation=autorities-should-implement-temperature-tests-to-travelers-from-china," Authorities should implement temperature tests to travelers from China.		",Europe
2/28/2020,https://www.poynter.org/?ifcn_misinformation=video-of-a-person-infected-with-coronavirus-being-detained-by-the-police," Video of a person infected with coronavirus being detained by the police.		",Europe
2/28/2020,https://www.poynter.org/?ifcn_misinformation=barcelonas-council-issued-a-notification-of-a-new-focus-in-two-neighborhoods," Barcelona's council issued a notification of a new focus in two neighborhoods.		",Europe
2/28/2020,https://www.poynter.org/?ifcn_misinformation=the-wife-of-a-chinese-shop-owner-of-totana-murcia-has-coronavirus," The wife of a Chinese shop owner in Totana (Murcia, Spain) has coronavirus.		",Europe
2/28/2020,https://www.poynter.org/?ifcn_misinformation=clients-of-a-brothel-in-the-spanish-city-of-valencia-are-quarantined-after-one-of-their-employees-has-tested-positive-for-coronavirus," Clients of a brothel in the Spanish city of Valencia are quarantined after one of their employees tested positive for coronavirus.		",Europe
2/28/2020,https://www.poynter.org/?ifcn_misinformation=a-man-with-a-gas-mask-at-a-supermarket-in-lugo-galicia-spain-2," A man with a gas mask at a supermarket in Lugo (Galicia, Spain).		",Europe
2/28/2020,https://www.poynter.org/?ifcn_misinformation=elections-years-in-the-united-states-coincide-with-major-disease-outbreaks," Election years in the United States coincide with major disease outbreaks.		",United States
2/28/2020,https://www.poynter.org/?ifcn_misinformation=florida-man-arrested-for-robbery-using-cough-as-a-weapon," Florida man is arrested for robbery using cough as a weapon.		",United States
2/28/2020,https://www.poynter.org/?ifcn_misinformation=a-post-says-that-a-poll-finds-38-of-americans-say-they-will-not-drink-corona-beer-because-of-virus," A ""poll finds 38% of Americans say they will not drink Corona beer because of the virus.""		",United States
2/28/2020,https://www.poynter.org/?ifcn_misinformation=the-coronavirus-has-made-it-to-mississippi-and-the-lady-that-caught-it-wasnt-around-nobody-with-it-which-means-it-is-airborne-that-means-if-the-wind-blows-it-your-direction-you," ""The coronavirus has made it to Mississippi and the lady that caught it wasn't around anybody with it, which means it is airborne. If the wind blows it in your direction, you'll have it also.""		",United States
2/28/2020,https://www.poynter.org/?ifcn_misinformation=every-election-year-has-a-disease-sars-in-2004-avian-flu-in-2008-swine-flu-in-2010-mers-in-2012-ebola-in-2014-and-2018-zika-in-2016-and-the-coronavirus-in-2020," ""Every election year has a disease""?  SARS in 2004; avian flu in 2008; swine flu in 2010; MERS in 2012; Ebola in 2014 and 2018; Zika in 2016 and the coronavirus in 2020.		",United States
